date,population,revenue,competitor_index,tv_spend,tv_impressions,ooh_spend,ooh_impressions,social_spend,social_impressions,display_spend,display_impressions,search_spend,search_impressions
2023-06-26,50000000,6405818.98,99.444,167897.07,13188425,40332.89,6979138,76633.27,10810540,51448.05,9529508,143888.08,5627795
2023-07-03,50000000,6240966.11,100.723,127498.16,10503892,38056.36,6555188,91309.59,12517124,52142.23,10046798,150924.29,6015084
2023-07-10,50000000,6425153.95,103.13,128419.32,10276932,38493.88,6758001,67742.7,9429459,75557.81,14256516,376917.75,14500158
2023-07-17,50000000,6341415.72,102.699,129147.42,10135774,40764.29,6922847,91756.98,13276157,75937.51,15001884,360132.43,15117314
2023-07-24,50000000,6393292.53,102.085,656017.25,50916764,44636.85,7435310,74079.93,10696880,74750.67,13931213,151089.63,6094711
2023-07-31,50000000,6669839.4,101.22,609595.0,49089451,147351.54,25933485,80871.1,11183665,68433.0,13144011,161034.16,6481835
2023-08-07,50000000,7000255.55,100.315,519559.71,41035749,139401.48,24393192,74489.93,11064412,157301.57,29859727,155714.22,6395624
2023-08-14,50000000,7023290.41,98.082,528622.5,41519427,129388.48,22197735,200147.51,27811957,157495.99,29694049,164318.36,6391664
2023-08-21,50000000,6819920.8,98.388,144241.52,11175532,162698.37,27451274,163866.44,23641120,145987.65,26918168,193361.19,7911720
2023-08-28,50000000,6495848.78,97.493,135480.07,10582352,35242.98,6222872,232257.72,31460269,67036.05,12814811,149440.65,5893745
2023-09-04,50000000,6400893.75,97.111,127132.74,10126978,34263.68,5862088,73685.51,10496631,161457.05,30902665,164954.24,6670700
2023-09-11,50000000,6094736.76,99.581,130338.91,10239487,37960.73,6424763,77431.86,10935538,134315.28,25620739,159042.82,6516814
2023-09-18,50000000,6125719.17,100.261,140706.07,10972164,33077.75,5482994,149688.18,21216171,194039.9,36005849,162200.38,6849586
2023-09-25,50000000,6078834.94,100.641,133827.95,10446792,40046.46,7015179,194671.16,26679030,69586.16,13277853,156450.84,6601983
2023-10-02,50000000,6406742.16,101.805,143432.31,11832909,45406.69,8027446,182280.77,25462379,72437.92,13940230,143691.71,6020027
2023-10-09,50000000,5463045.46,103.618,137799.52,10946021,41515.89,6971729,86273.51,12275909,59412.84,10594804,147578.57,5847416
2023-10-16,50000000,5370751.07,102.563,131854.22,10137572,40720.93,7311230,82374.68,11407282,64837.87,12469483,127633.42,5286134
2023-10-23,50000000,5622729.97,102.271,151652.45,12643478,43444.45,7321645,74476.03,10328949,61996.48,11655818,140512.13,5461706
2023-10-30,50000000,6017395.16,102.551,152243.46,12190140,41683.19,7211714,66683.57,9241034,56613.55,10558838,150716.12,5758971
2023-11-06,50000000,5851981.55,104.528,453317.82,35758270,34672.22,5620616,92984.61,12706248,60044.89,11148034,169711.0,6934308
2023-11-13,50000000,6169103.22,105.265,593765.05,46712202,135969.68,23058932,75947.01,10459209,85390.85,15901781,170536.06,6993897
2023-11-20,50000000,7975665.1,101.326,543242.52,41920632,148355.26,25506357,89375.46,12670807,67774.16,13245257,324166.8,12907453
2023-11-27,50000000,6759867.86,99.092,508302.81,42373550,149948.52,24707464,89397.73,12463378,70835.31,13490048,305508.75,11973985
2023-12-04,50000000,7109397.46,101.173,157270.53,12193211,188125.91,33098296,236272.45,33492769,66478.74,12367203,139941.53,5514638
2023-12-11,50000000,6968061.39,101.478,592728.31,45931261,39429.73,6881594,169726.75,23174015,66328.81,12533742,133813.04,5348290
2023-12-18,50000000,7159110.2,100.069,615228.62,46398636,160435.46,27173931,172854.44,24291609,59847.6,11564540,158301.94,6327995
2023-12-25,50000000,8149853.01,102.169,538013.77,42516634,149611.67,26093586,75586.32,10423081,69128.68,12888170,166467.29,6875418
2024-01-01,50000000,7593577.99,101.015,713560.38,56215481,163322.08,28577097,72958.29,10134709,59184.33,11091290,155842.25,6457036
2024-01-08,50000000,7256604.18,103.648,152651.81,12466782,147900.44,25345853,86415.96,12436553,68540.03,12648931,292412.85,11776687
2024-01-15,50000000,7406591.71,101.01,133415.23,10470078,37014.74,6305938,206467.18,29633547,55412.36,10562051,293320.32,11790325
2024-01-22,50000000,7387827.8,102.534,723100.09,57183827,44976.0,7853359,215084.51,30292550,59447.92,11438344,182940.81,7280714
2024-01-29,50000000,7466344.05,104.385,518957.09,39520876,162862.35,27006034,203816.92,30181934,62254.25,11457965,163054.37,6463378
2024-02-05,50000000,7942032.17,102.604,689366.66,55254498,141618.5,24234614,84091.86,11746756,68993.79,12364461,150537.88,6005824
2024-02-12,50000000,7145766.7,104.178,553560.69,45652249,130154.37,21997527,84684.77,12028727,57014.32,10449170,172333.16,7072465
2024-02-19,50000000,7372764.4,102.53,133136.76,10470357,124359.84,20569169,81189.48,11248058,66490.19,12826454,159110.58,6309679
2024-02-26,50000000,7178290.71,102.973,131215.36,10243457,39256.6,6698006,187679.53,26719686,68404.12,12692897,133811.79,5157483
2024-03-04,50000000,7058157.75,102.7,126787.0,9997478,39364.31,6641196,231330.1,32657073,71285.73,13884405,160963.55,6684124
2024-03-11,50000000,6966879.55,104.648,128127.34,9951502,34237.8,5956113,192161.23,27194433,66139.87,12295616,161096.29,6432366
2024-03-18,50000000,6672636.71,104.697,149778.77,11914482,44934.32,7930087,66163.9,9455342,66437.67,12879353,178332.49,6855807
2024-03-25,50000000,6930874.6,100.552,141723.73,11296369,133808.77,21808552,63764.14,8713589,64357.45,12028164,145606.9,5848720
2024-04-01,50000000,6734448.52,100.634,117551.33,9744838,152341.06,26615317,85166.1,12244180,56175.52,10887747,168850.88,6658543
2024-04-08,50000000,6833119.29,100.767,146866.9,11394736,151993.94,26077426,76725.3,10990500,68474.19,13205552,168234.31,6845144
2024-04-15,50000000,6794663.01,101.662,119559.61,9803040,145836.96,26010956,75898.05,10847161,61098.36,11674234,162271.91,6687279
2024-04-22,50000000,6870517.38,99.198,152299.38,12080319,36543.65,6265380,68240.25,9818660,66162.19,12450001,157274.01,6204283
2024-04-29,50000000,6643561.48,100.564,135344.05,11119577,42265.89,7110135,82162.15,11355780,184216.05,35094892,157324.54,6303251
2024-05-06,50000000,6947393.61,96.773,139317.45,11098060,40004.84,6789494,90067.05,13001523,167866.11,32028191,154832.88,6161025
2024-05-13,50000000,7753281.31,99.005,165344.37,13126919,153311.84,25843382,83338.66,11836449,157807.9,30598124,159155.99,6210040
2024-05-20,50000000,6327579.13,100.581,111776.0,9234388,110193.53,19104011,70598.54,10075915,63111.99,11384527,167766.7,7027123
2024-05-27,50000000,6803605.46,100.363,187484.97,15028942,188266.87,31366859,78602.18,11252905,60588.55,11557092,155339.18,6295058
2024-06-03,50000000,6480466.68,101.285,208216.92,17222471,198876.73,35350159,81475.53,11456044,55842.49,10110674,146765.88,5822042
2024-06-10,50000000,6776544.9,100.982,163581.79,12644141,42081.6,7187022,71368.32,9840025,154583.58,28803345,150661.43,5902352
2024-06-17,50000000,6758720.28,100.442,153543.93,12412780,45830.63,8083513,69331.23,10177045,182300.8,33762780,151745.75,6049878
2024-06-24,50000000,6666006.0,101.85,131847.18,10891219,41923.18,7191590,69445.78,9989395,160454.57,29791357,152145.37,5825650
2024-07-01,50000000,6583896.14,102.048,163604.75,12701770,48416.99,8377488,99194.6,14657460,58473.49,10951721,156729.95,6538081
2024-07-08,50000000,6635673.52,103.38,140054.74,10571731,36108.34,5930515,235608.84,33054986,73130.75,13686167,279149.86,11118459
2024-07-15,50000000,6492235.38,101.611,138384.58,10944473,42138.11,6931287,197060.86,27902092,58233.52,11127476,335208.8,13268123
2024-07-22,50000000,6635262.29,102.451,130066.08,10122574,38643.27,6710155,203322.67,29456451,58852.87,11000456,189967.88,7671627
2024-07-29,50000000,6430962.94,102.436,169862.24,13909846,41830.23,7329999,91330.72,12956635,72951.98,14005843,170771.27,7043301
2024-08-05,50000000,6304773.88,102.828,158978.03,12768552,43556.39,7455516,90727.89,12542479,165031.88,32032340,147850.45,5798002
2024-08-12,50000000,6395285.99,102.984,481587.8,39106447,34534.59,5879649,87027.5,12239078,185874.34,33803595,135109.49,5369234
2024-08-19,50000000,6391628.11,101.321,566240.55,45867504,164747.65,28332800,71905.77,10210278,134586.75,24991562,152811.21,5868754
2024-08-26,50000000,6607992.7,101.934,489035.84,36177877,133957.71,23061963,71425.44,10387616,67708.41,12116396,151940.84,6191481
2024-09-02,50000000,6788974.12,101.238,641570.27,51094828,165754.62,28427093,79218.25,11279950,66873.34,12452501,156766.81,6261572
2024-09-09,50000000,6072017.52,102.575,128373.65,10094899,151926.97,25056469,218684.27,30435228,64271.14,12106026,142506.23,5650127
2024-09-16,50000000,6185703.43,102.864,142126.97,11355332,48003.58,8046309,214750.06,31462789,64848.78,11929943,142731.62,5645201
2024-09-23,50000000,6078377.62,102.016,153514.19,12022764,44957.97,7581117,196606.09,27860113,52149.19,9722632,165955.95,6676065
2024-09-30,50000000,6374493.65,99.996,559737.26,46325227,35468.7,5956995,72857.76,10177872,65034.11,11748547,151638.7,6192834
2024-10-07,50000000,6276188.41,101.229,493124.98,36826388,157485.25,27264537,96399.17,13702279,57848.84,10818209,173531.1,6865320
2024-10-14,50000000,6324916.53,102.1,542840.52,43513026,147979.92,24502687,71739.6,9737286,65912.08,12383263,140280.14,5517635
2024-10-21,50000000,6643864.48,102.54,486672.29,37969388,151150.42,26450084,80813.16,11642580,57919.67,10409635,131971.7,5232484
2024-10-28,50000000,6503721.67,102.384,170544.37,13799910,168371.53,28548759,81610.49,11490598,71388.46,12897905,163323.61,6633518
2024-11-04,50000000,6087477.23,104.254,160478.89,12915978,41844.3,6888446,84433.84,12040375,67032.0,11943301,141879.72,5713486
2024-11-11,50000000,5997194.78,104.558,115688.86,9101723,31108.83,5308940,94274.73,13440311,63930.69,12194736,144405.74,5988522
2024-11-18,50000000,6039314.8,103.223,124454.21,9805721,37696.67,6405328,63276.31,8969712,64954.3,12034701,167285.57,6822809
2024-11-25,50000000,7626932.83,103.338,188318.76,15993413,51323.56,8552868,57259.61,8104853,140932.28,26775961,149791.4,5955170
2024-12-02,50000000,6169170.31,104.949,155255.47,13138129,40204.69,6845509,83986.12,12067645,173659.66,33125924,347793.5,13292994
2024-12-09,50000000,6282732.73,105.43,137877.72,10663049,37351.51,6317695,89810.02,12202720,161147.87,30576032,303327.56,12147968
2024-12-16,50000000,6496078.92,106.088,160447.38,12776183,40349.95,6823492,88503.66,12167913,65358.89,11543467,157511.18,6120268
2024-12-23,50000000,7564488.04,105.52,149540.62,11848262,40738.78,6949519,216054.03,30679931,64412.15,12413366,162745.17,6644605
2024-12-30,50000000,7308062.4,106.449,631164.49,51162815,43122.78,7500759,197323.26,27493484,64380.47,11939108,171402.46,6870457
2025-01-06,50000000,7363715.61,104.625,547292.96,42409454,156942.17,27124559,193642.63,28516958,65861.46,12786082,167545.04,6917219
2025-01-13,50000000,7603999.53,103.725,699788.95,55286947,162775.23,27672775,100140.1,13953360,61430.96,11350957,150115.07,6286002
2025-01-20,50000000,7853168.79,104.035,591312.02,47629024,154656.71,26659138,72528.88,10045986,54923.85,10184516,150876.93,6118217
2025-01-27,50000000,7697832.11,103.044,124093.55,9856921,123963.7,21519466,90298.51,12865226,120171.27,23998630,170510.4,7000571
2025-02-03,50000000,7491251.31,103.169,142527.09,11306833,44013.28,8004577,77017.63,10547499,128064.53,24259134,172666.44,6988234
2025-02-10,50000000,7020953.52,104.722,137809.66,10731930,39355.53,6840178,78885.42,10397935,169253.6,31813357,171638.85,6850604
2025-02-17,50000000,7255931.15,102.019,150442.79,11910683,36314.51,6217458,69966.81,9580254,58797.36,10870168,135853.76,5647146
2025-02-24,50000000,7222447.85,99.289,593443.53,46485414,37562.44,6259211,75679.01,10413519,69270.66,13040640,133930.23,5307690
2025-03-03,50000000,7631964.2,100.891,581369.16,45522891,147622.24,25597849,71699.2,10319351,76368.7,14197505,157451.91,6241572
2025-03-10,50000000,7375321.52,103.576,517311.51,42070533,156177.98,26867185,63954.68,8962471,66218.98,11981851,140626.39,5930341
2025-03-17,50000000,7650988.63,103.205,588822.99,48258405,152231.12,26084643,68284.69,9265197,62991.69,11944484,309049.19,12063728
2025-03-24,50000000,7520585.48,102.231,133622.0,10300526,166585.74,29112312,61733.45,8741249,64067.98,11695856,325485.96,12922392
2025-03-31,50000000,7450873.37,99.005,174720.63,13837320,47399.12,8059939,85015.79,12095708,72539.66,13454737,151567.4,6078410
2025-04-07,50000000,6972501.99,100.273,124628.06,9908145,34115.72,5965749,67681.05,9651044,59368.69,11544032,158283.8,6332991
2025-04-14,50000000,7090349.39,102.33,138538.7,10707229,36732.41,6071700,72396.34,10254616,69779.4,13355379,183111.25,7455507
2025-04-21,50000000,6793793.77,101.658,134678.13,10645638,45719.61,7892713,231819.41,31879196,83396.33,15931134,139914.56,5501948
2025-04-28,50000000,7334981.62,98.851,126900.07,10215499,34872.91,5973219,205972.51,29047931,71015.93,13272346,157645.27,6591455
2025-05-05,50000000,7165849.04,96.754,150604.55,11600922,142134.87,24608337,180800.04,24774407,69809.69,13169441,145604.29,5872886
2025-05-12,50000000,7535747.63,100.221,148780.13,12120131,139809.22,24354495,85316.01,11774023,68499.33,12735242,150220.45,6053156
2025-05-19,50000000,6557479.2,102.187,146724.81,11449204,133194.87,22883047,78881.05,11131024,63753.6,11827698,139691.08,5546158
2025-05-26,50000000,6949396.18,98.683,172523.55,13573444,179104.51,31589109,81962.63,11875863,55668.86,10872141,162444.22,6773548
2025-06-02,50000000,7085920.27,98.653,133813.24,10391770,42150.99,7269469,171566.89,23811201,169109.31,32172425,150620.8,5963828
2025-06-09,50000000,7251352.89,99.217,151601.2,12226472,37669.22,6664011,210736.84,29591993,170366.65,31293009,183375.03,7155103
2025-06-16,50000000,6890912.19,97.873,145033.37,11246261,47780.01,8179994,195667.85,26187529,129007.11,24816963,171698.75,6835322
2025-06-23,50000000,6792285.05,98.267,148311.48,11657513,45161.86,7534556,72447.21,10320188,66226.34,12682014,134441.41,5419384
2025-06-30,50000000,6509306.65,101.947,122683.56,9664082,35576.2,5856103,67920.76,9538857,76039.93,14359024,165607.86,6548379
2025-07-07,50000000,6666267.48,101.337,123725.02,9803740,32115.06,5419024,183800.51,25044010,170970.89,33124062,151931.7,6138095
2025-07-14,50000000,6945086.52,100.887,158735.96,12125117,41170.13,7007046,171449.53,24780382,168461.42,33335699,151805.96,6116368
2025-07-21,50000000,6750070.15,98.323,124138.82,9899669,35510.66,6063393,192710.41,26374730,141154.43,26591434,361824.45,14188926
2025-07-28,50000000,6981981.21,99.311,164110.35,13179692,46736.38,7594345,77270.08,10825719,58825.61,10692283,402069.74,15839706
2025-08-04,50000000,6934261.53,100.008,690625.36,52398873,43248.47,7091397,69170.27,9820288,65922.81,12364342,139249.3,5278668
2025-08-11,50000000,6975328.44,99.359,535182.88,40745903,42243.28,7379091,88758.01,12813680,177693.37,32470596,141595.43,5505588
2025-08-18,50000000,7154685.95,96.747,598159.25,46590574,52216.07,8896197,84400.61,11409686,144803.53,26771771,143596.46,5599612
2025-08-25,50000000,7278790.16,97.43,586848.66,45441502,37961.9,6555268,162709.77,23059467,191385.71,36058477,164298.84,6714344
2025-09-01,50000000,6960799.15,95.924,172632.99,14189206,42448.51,7515509,229173.35,32631166,57643.72,10410601,146731.11,5943389
2025-09-08,50000000,7138593.98,97.604,186112.12,15470842,53065.48,8440885,176557.9,25409524,144801.84,27062434,352066.32,13946151
2025-09-15,50000000,6609897.74,98.683,158402.2,11989939,50902.27,8662829,64631.31,9497717,178068.63,33453276,255310.11,9925109
2025-09-22,50000000,7143427.16,97.086,638645.27,52493174,35789.62,6099530,194099.74,28339890,130517.0,24895564,141447.56,5725130
2025-09-29,50000000,7372473.54,96.709,668332.35,54345404,41751.9,7151953,222040.44,30426026,71195.15,13368642,350853.65,13959805
2025-10-06,50000000,7133826.93,97.237,511488.85,41484818,32086.71,5240335,232453.23,31902309,70145.51,13498929,363237.29,14372856
2025-10-13,50000000,6763721.78,97.758,569621.87,45929304,41509.69,7357130,73159.01,10145707,70025.79,13290986,138668.72,5539507
2025-10-20,50000000,6819328.45,97.604,159891.76,12607051,43456.08,7565875,203174.3,28437405,65575.52,12267955,135833.13,5488568
2025-10-27,50000000,6889514.38,101.472,541502.15,44345742,36010.27,6212009,201342.7,28345732,64246.59,12236861,149004.72,5879417
2025-11-03,50000000,6988549.25,102.401,703783.13,53250659,172408.11,29529735,232924.93,31540542,56421.83,10837074,148860.93,5900232
2025-11-10,50000000,7231131.59,101.891,512470.13,40556902,156250.41,26453626,88542.25,12864825,63432.74,12157755,148867.24,6114218
2025-11-17,50000000,6929412.06,104.112,561164.21,45446425,108293.94,18428703,211393.22,29959150,61340.75,12111108,144613.94,5750222
2025-11-24,50000000,8208085.15,105.219,145414.67,11260400,128155.54,22125797,208814.37,29533095,54707.3,10095599,201121.36,7820086
2025-12-01,50000000,7248194.78,104.482,622812.5,49611722,39073.03,6883797,206424.67,28861876,132251.82,25334485,171652.39,6931061
2025-12-08,50000000,7129129.22,106.959,512513.53,39032396,37360.94,6434162,82391.87,11340812,167403.18,32214124,144461.53,5618126
2025-12-15,50000000,6997260.26,105.516,547138.18,41885141,40662.55,6661647,78128.22,11457234,145108.37,26046148,145799.86,5938556
2025-12-22,50000000,8093811.01,105.884,598921.34,47629841,42053.64,7414464,73924.31,10248249,59071.46,11544404,156161.86,6237442
