date,geo,population,revenue,competitor_index,tv_spend,tv_impressions,ooh_spend,ooh_impressions,social_spend,social_impressions,display_spend,display_impressions,search_spend,search_impressions
2023-05-01,geo_1,14000000,1694456.42,105.131,41584.9,3631799,40194.06,5450717,21430.54,3098733,35513.45,6810414,76192.09,2909046
2023-05-08,geo_1,14000000,1873984.73,103.731,38428.07,2857022,9343.57,1193967,25107.62,3464509,47719.45,9627092,97864.76,3457235
2023-05-15,geo_1,14000000,1943413.54,102.224,58825.37,4968973,14542.13,1816221,21547.9,2733909,21022.35,4051880,36042.99,1265577
2023-05-22,geo_1,14000000,1704995.69,104.529,46869.89,3857709,13342.61,1751790,70408.01,8580092,21438.99,4285043,45562.28,1663258
2023-05-29,geo_1,14000000,1851380.6,104.297,33345.87,2663164,9370.59,1523007,57380.98,8040304,22379.49,4785049,40766.8,1368663
2023-06-05,geo_1,14000000,1775103.0,103.142,41991.1,3468600,10041.74,1374276,57272.44,7498819,17854.14,3607607,46219.25,1603486
2023-06-12,geo_1,14000000,1813610.18,101.346,35408.7,2991750,8400.58,1122882,19923.2,2793416,17853.8,3654742,42886.62,1417206
2023-06-19,geo_1,14000000,1896064.98,101.136,48930.33,4841192,11173.2,1513602,17279.25,2299132,17904.71,3622972,43391.31,1688426
2023-06-26,geo_1,14000000,1769436.23,100.658,37608.99,3398747,11433.69,1535979,21775.41,2940772,20348.32,4092105,48576.98,1871804
2023-07-03,geo_1,14000000,1968358.52,99.176,158984.62,14199951,11836.24,1642481,18675.18,2368737,18411.57,3164992,38048.76,1409767
2023-07-10,geo_1,14000000,1904630.61,101.961,206999.41,17655018,40353.05,5400144,21472.82,2959355,19323.1,3722460,41127.99,1532585
2023-07-17,geo_1,14000000,1884355.9,101.892,154459.19,13697519,41455.18,5562315,20477.02,2911878,18667.28,4004866,35771.65,1300539
2023-07-24,geo_1,14000000,1860480.25,101.523,166188.03,14971342,36180.37,5139193,17082.72,2603442,18913.7,4007590,100919.8,3972583
2023-07-31,geo_1,14000000,1822942.34,102.565,42085.1,3384438,46000.51,6461490,21011.98,3103532,18118.92,3669843,96658.88,3453061
2023-08-07,geo_1,14000000,1693921.65,102.921,47036.3,3568555,13875.16,2021049,56213.88,7353667,20041.01,3981393,47324.17,1817621
2023-08-14,geo_1,14000000,1890567.94,106.3,196970.76,15592282,12045.63,1464441,54685.9,7436451,42190.2,8532146,47372.87,1740760
2023-08-21,geo_1,14000000,1897589.68,103.769,204991.34,18184154,51037.85,6948053,56221.58,7708166,44123.08,8816238,43830.69,1685564
2023-08-28,geo_1,14000000,1923591.1,104.083,161562.52,13574089,36290.76,4987338,21981.68,2964291,42655.93,8141765,38413.51,1442899
2023-09-04,geo_1,14000000,1848799.41,104.797,186737.89,16581264,41019.54,5073789,20884.78,2987157,17817.46,3353680,35966.96,1414860
2023-09-11,geo_1,14000000,1618192.82,105.979,32249.74,2733959,39089.15,4962316,23002.67,3226852,17894.6,3943367,45155.44,1827862
2023-09-18,geo_1,14000000,1684800.59,103.981,40520.57,3490928,11727.08,1588788,21485.64,3203341,18036.93,3662534,40672.23,1419460
2023-09-25,geo_1,14000000,1752495.05,105.061,41408.29,3668563,10831.42,1543410,21891.0,2667892,17240.38,3311150,34466.2,1244935
2023-10-02,geo_1,14000000,1664749.99,101.473,54132.24,4329342,13868.16,1895839,23272.26,2901971,16870.4,3008325,43130.82,1555537
2023-10-09,geo_1,14000000,1628829.03,102.158,44365.55,3549044,10898.61,1474799,23793.37,3334793,16383.64,3207414,38885.88,1380573
2023-10-16,geo_1,14000000,1551739.95,105.071,38413.53,3164685,7691.04,993509,77524.06,11130525,14079.39,2822807,38547.96,1428022
2023-10-23,geo_1,14000000,1807833.21,104.33,37400.21,3314352,10846.68,1479233,55604.69,6255812,18339.74,3338904,43515.67,1842461
2023-10-30,geo_1,14000000,1689655.73,102.69,35968.01,2942728,10183.64,1423730,49572.3,7148591,19951.42,3979183,39121.98,1384767
2023-11-06,geo_1,14000000,1751824.09,101.582,155474.64,15036722,6826.89,833574,25337.54,3545066,14042.84,2806842,48877.41,1772941
2023-11-13,geo_1,14000000,1873309.23,100.833,147565.47,12494903,9027.81,1171523,22728.35,3183489,49845.18,9895542,47230.39,1781939
2023-11-20,geo_1,14000000,2200560.64,101.254,163268.78,13571999,10918.74,1446915,25391.09,3220873,45165.87,9346605,86090.94,3262088
2023-11-27,geo_1,14000000,2032692.52,102.642,154442.28,12388594,9427.1,1272281,24547.7,3287451,43362.98,8746150,80844.61,2905014
2023-12-04,geo_1,14000000,1980600.52,103.043,40579.41,3642527,9319.34,1198634,27519.47,3705768,18147.76,3346884,48423.12,1867158
2023-12-11,geo_1,14000000,1847514.93,102.392,47128.01,4156811,10057.94,1349313,24322.03,3418201,42171.71,9090664,47025.09,1730217
2023-12-18,geo_1,14000000,1755388.65,100.778,36611.54,2924420,9886.07,1206541,23804.4,3504174,37268.39,7216824,55131.89,2010588
2023-12-25,geo_1,14000000,2109706.18,100.955,38401.73,2931157,10067.22,1285665,30945.06,3805225,36975.58,7186334,42288.41,1539012
2024-01-01,geo_1,14000000,1881483.2,100.723,37109.5,2970958,10658.94,1625188,28212.6,4097781,16120.91,3514403,48285.39,1598176
2024-01-08,geo_1,14000000,1814460.88,99.212,55216.7,4661014,14035.6,2249066,49970.63,6777919,18524.68,3468143,42436.27,1498061
2024-01-15,geo_1,14000000,2150042.5,99.083,54827.47,4865663,57263.79,8583417,52230.38,7438777,14123.29,2914668,46546.23,1709108
2024-01-22,geo_1,14000000,1863267.2,98.657,46553.08,3649490,40952.35,5301612,63305.33,9574056,16361.44,3348361,40360.2,1469443
2024-01-29,geo_1,14000000,2023478.59,100.064,45142.88,3761366,43503.57,6681659,22795.26,2960874,15686.68,3352825,44368.07,1649958
2024-02-05,geo_1,14000000,1911170.87,98.83,40424.71,3201573,40446.83,5365021,46828.09,5533046,16599.39,3659656,52188.75,1875080
2024-02-12,geo_1,14000000,1925890.02,99.473,50186.98,3829475,12471.09,1534379,55560.72,7564317,15167.31,3100253,41381.18,1655855
2024-02-19,geo_1,14000000,1893304.0,99.237,44023.32,4242838,12008.88,1587035,58799.98,8143534,16203.7,3450157,36160.75,1314002
2024-02-26,geo_1,14000000,2155433.3,99.381,46672.25,4100873,9807.81,1235845,20504.14,2574133,17080.25,3605179,42691.56,1664267
2024-03-04,geo_1,14000000,1769316.34,97.55,43907.95,3876123,10349.28,1376393,23293.01,3606939,15392.6,3136095,40004.2,1533451
2024-03-11,geo_1,14000000,2019345.21,96.922,29157.74,2690155,10913.18,1459186,20746.39,2618103,18748.62,3564856,42239.63,1490957
2024-03-18,geo_1,14000000,1883048.46,97.507,32835.79,2811225,10237.03,1349705,25575.11,3388311,18275.53,3795628,44105.67,1655196
2024-03-25,geo_1,14000000,1793625.76,97.658,37846.92,3165244,37100.32,5150749,73733.53,10446742,16473.89,3397459,40832.02,1351127
2024-04-01,geo_1,14000000,1975677.6,98.357,43532.19,3495419,45370.4,6362268,55450.37,8254437,17555.87,3512600,41802.89,1410370
2024-04-08,geo_1,14000000,1808676.15,95.408,34927.82,2930074,36313.97,4312481,52582.68,7257766,14702.23,3007423,52308.73,1857580
2024-04-15,geo_1,14000000,1860764.21,93.708,40139.72,3121537,36389.94,4854942,24576.71,2938469,15776.64,3088891,50292.24,1906669
2024-04-22,geo_1,14000000,1857729.97,98.938,146479.65,11126556,10286.14,1537037,22707.61,3186699,13957.95,3320171,41964.57,1397254
2024-04-29,geo_1,14000000,1929984.75,96.912,133337.56,10616917,39888.58,5444133,22588.62,3004374,13744.41,2632088,35737.51,1253250
2024-05-06,geo_1,14000000,1971427.95,98.845,162241.33,12232243,39060.41,4806778,19642.1,2400840,21193.0,3898703,41579.69,1545244
2024-05-13,geo_1,14000000,2148963.27,98.3,137320.76,11349559,41505.92,6068304,20075.2,2673255,16254.62,3031329,80534.52,2770136
2024-05-20,geo_1,14000000,1968366.67,98.801,34906.94,3249463,37674.85,4813957,19071.43,2793875,34318.25,7454976,76551.35,2863145
2024-05-27,geo_1,14000000,2038363.75,100.147,48660.7,4111602,11755.21,1513083,20039.17,2346260,40898.48,8829332,39708.26,1514576
2024-06-03,geo_1,14000000,2014486.57,101.728,47883.55,4019368,10678.62,1461201,20617.53,2448507,43017.57,7318130,36133.27,1348540
2024-06-10,geo_1,14000000,1643551.98,104.367,42392.59,3609503,12764.45,1716588,20486.55,2749264,15533.8,3365311,46417.3,1938004
2024-06-17,geo_1,14000000,1783714.41,104.122,46626.95,3882918,14709.34,1971590,27249.24,3651048,17054.6,3442932,40481.41,1550520
2024-06-24,geo_1,14000000,1800554.81,102.509,37472.11,2846887,9543.71,1292668,20650.94,2761036,20565.56,3927227,41662.95,1471387
2024-07-01,geo_1,14000000,2017605.27,103.555,158933.68,14428038,11621.79,1662395,18972.91,2542054,19755.14,3458773,48177.26,1808047
2024-07-08,geo_1,14000000,2087185.29,102.503,176399.81,13979600,42428.47,6075797,19949.75,2922866,42132.46,8290641,41903.69,1630330
2024-07-15,geo_1,14000000,2067079.14,101.978,170299.04,15322483,50227.76,6277917,22737.12,2746549,36186.32,6423641,39674.05,1497855
2024-07-22,geo_1,14000000,1947040.78,99.646,178140.15,15343686,44901.39,6218651,22821.55,2969245,49419.1,10216447,38024.96,1345789
2024-07-29,geo_1,14000000,1937221.71,98.239,35024.07,2787936,40710.08,5643322,17699.43,2266077,20320.37,4078694,44493.26,1502952
2024-08-05,geo_1,14000000,1879343.81,100.046,185573.24,13886396,11365.25,1453640,18654.36,2485656,15924.66,2990541,41755.48,1511354
2024-08-12,geo_1,14000000,1837826.3,98.252,146810.42,11930665,32447.47,4755353,18854.1,2813024,16437.07,3166005,45832.32,1693911
2024-08-19,geo_1,14000000,1960530.12,101.116,164984.92,14803902,48529.2,6581554,20595.49,2698254,18341.05,3229403,34807.88,1315014
2024-08-26,geo_1,14000000,2115243.48,102.297,237296.82,21035168,50232.48,6170574,21694.67,2861235,19337.6,3397003,36942.74,1455203
2024-09-02,geo_1,14000000,1873284.07,103.695,48083.17,3598351,44091.52,5400217,25475.88,3212584,19169.62,3879774,40102.64,1337175
2024-09-09,geo_1,14000000,1762344.86,99.449,41087.75,3403581,10087.53,1291050,25260.6,3509600,18374.36,3635843,41805.06,1385203
2024-09-16,geo_1,14000000,1736001.31,99.379,44792.39,3941983,11721.4,1593266,18853.07,2739775,17587.19,2992043,37813.79,1298377
2024-09-23,geo_1,14000000,1524187.52,99.655,39066.75,3198202,11735.61,1508734,15766.36,1992049,17773.61,3631388,36335.08,1338588
2024-09-30,geo_1,14000000,1606649.83,101.525,39850.87,3331078,10511.33,1508101,45449.95,6630974,17330.6,3769460,46237.39,1835582
2024-10-07,geo_1,14000000,1641377.09,101.518,41717.21,3628758,13040.97,1922476,50978.62,7235956,19959.98,3904667,33787.65,1391630
2024-10-14,geo_1,14000000,1679175.71,103.478,46151.51,3835396,13544.48,2114830,54260.98,7013622,22561.42,4765098,38144.43,1480790
2024-10-21,geo_1,14000000,1837930.34,102.681,45729.59,3729786,11634.71,1669900,22841.4,3073792,17733.58,3513483,35025.2,1250118
2024-10-28,geo_1,14000000,1849950.87,101.815,49756.59,3983841,12202.72,1719888,19046.04,2449135,40801.29,8198345,47589.1,1809809
2024-11-04,geo_1,14000000,1662533.23,104.818,63972.54,5532691,12638.12,1836386,25834.49,3702142,43796.42,8657318,38047.54,1373054
2024-11-11,geo_1,14000000,1781294.09,103.213,50518.73,4276978,12298.3,1634960,26061.52,3446689,49305.8,9378672,50312.94,1925720
2024-11-18,geo_1,14000000,1799417.89,102.422,201796.89,16671190,10479.63,1300222,45608.29,6290403,16265.92,3317002,48301.4,1889454
2024-11-25,geo_1,14000000,2371093.5,101.645,166843.14,14086475,35458.65,4611973,49386.68,7335148,18105.63,3455319,38358.41,1436359
2024-12-02,geo_1,14000000,2206482.25,100.97,211709.05,18763950,60846.94,7709764,71990.76,9599874,15438.07,3204349,51166.26,1785422
2024-12-09,geo_1,14000000,1998049.0,102.121,181927.48,15371052,41315.1,5525280,22303.32,3048958,15761.91,2932196,92577.47,3227506
2024-12-16,geo_1,14000000,2006867.04,103.257,53640.87,4498714,49846.76,6949330,22940.61,2963262,20071.64,4337011,84770.95,3409887
2024-12-23,geo_1,14000000,2383189.12,100.536,46460.44,3612410,10469.47,1568105,35251.58,4648478,18029.42,3450398,53367.78,1798409
2024-12-30,geo_1,14000000,2144397.49,101.219,59008.83,4630237,13935.25,1943044,23911.26,2915410,17036.98,3160471,44105.39,1635352
2025-01-06,geo_1,14000000,2085652.72,101.044,43309.27,3381447,10630.26,1471295,55783.51,7223732,18849.76,3695690,45520.45,1605999
2025-01-13,geo_1,14000000,2078221.6,101.124,42416.31,3102872,9895.87,1283128,45409.77,6275972,18170.32,3815320,46836.99,1727173
2025-01-20,geo_1,14000000,2104678.7,104.415,43289.97,3496962,11531.49,1750933,58659.37,8291624,20302.63,3735673,44686.33,1534651
2025-01-27,geo_1,14000000,1828452.86,103.851,42201.53,3562849,11742.73,1542789,24653.89,3714692,22025.58,4818368,43867.2,1641286
2025-02-03,geo_1,14000000,1902339.53,100.898,45564.69,3939247,11856.66,1568385,20215.52,2575808,18177.57,3373437,44096.43,1581590
2025-02-10,geo_1,14000000,2033561.78,102.985,45618.15,3719593,12987.56,1792922,27083.75,3459815,21472.34,3899609,41061.87,1487000
2025-02-17,geo_1,14000000,1842811.14,102.008,33890.21,3174981,10638.73,1469576,20364.1,2804485,18141.24,3536777,38447.0,1316104
2025-02-24,geo_1,14000000,2000417.75,99.139,37134.78,3443017,9544.07,1350201,26965.1,3790559,46345.2,9740678,46017.4,1625563
2025-03-03,geo_1,14000000,2001157.79,99.106,39174.67,3220848,10549.34,1371537,23831.93,3314783,39966.7,7996401,40715.47,1532290
2025-03-10,geo_1,14000000,1848513.87,98.885,47582.94,4401249,11581.91,1652185,20014.76,2657195,41620.1,8899571,37274.22,1361790
2025-03-17,geo_1,14000000,1839092.52,101.361,41718.61,3795962,11054.07,1481120,56207.15,7446076,20115.2,4208188,41040.52,1480276
2025-03-24,geo_1,14000000,1869067.9,100.528,48544.07,4119735,11411.72,1475130,62201.97,8205981,20869.27,4184770,38373.34,1402992
2025-03-31,geo_1,14000000,1954603.51,102.72,47820.48,3991304,9607.59,1265354,56462.92,8094465,19142.62,4186764,48021.23,1836470
2025-04-07,geo_1,14000000,1867321.5,100.57,45700.59,3428560,10675.04,1459564,17224.9,2342149,19733.04,4411279,42537.03,1642662
2025-04-14,geo_1,14000000,1947539.5,102.005,33418.0,2743979,8932.84,1190699,22143.11,2983933,41470.19,8111007,35186.28,1462499
2025-04-21,geo_1,14000000,1806532.49,102.631,53224.91,4599554,10503.43,1578437,19443.64,2337522,54794.15,10290650,41382.27,1645311
2025-04-28,geo_1,14000000,2076380.38,100.943,44886.65,3836160,9411.25,1270211,22893.1,3282323,61165.3,12555094,41028.48,1604956
2025-05-05,geo_1,14000000,1997658.11,99.931,40291.11,3207751,9222.8,1167028,56231.78,8002195,20657.89,3654473,86817.44,3261386
2025-05-12,geo_1,14000000,2270746.36,100.655,45509.71,3732207,10624.86,1411160,49495.78,6110720,20669.36,4574999,104749.82,3991052
2025-05-19,geo_1,14000000,1814789.71,100.378,41201.11,3165606,9922.83,1433876,56072.27,7629522,18216.19,3263077,45788.73,1616211
2025-05-26,geo_1,14000000,1939545.74,96.385,42180.64,3393537,10478.0,1394803,19396.37,2764785,20008.61,4308746,39204.11,1449559
2025-06-02,geo_1,14000000,2029316.63,97.875,149988.3,14255276,9444.0,1298835,25312.55,3530327,17525.15,3879609,43987.15,1534028
2025-06-09,geo_1,14000000,2218542.07,97.332,206394.38,18534298,46176.71,6313639,20423.43,2845746,17806.45,3384191,39681.68,1292982
2025-06-16,geo_1,14000000,2079986.93,97.346,153768.68,12668822,43314.06,5690251,22289.77,2952654,17422.48,3813947,87607.51,3104630
2025-06-23,geo_1,14000000,2216136.14,98.408,179412.16,15858612,44180.43,5894106,20785.39,2670035,15792.09,3004661,77898.75,2720399
2025-06-30,geo_1,14000000,2036130.42,98.221,36863.31,3098780,32934.92,4452500,19168.9,2578006,15869.84,3012350,103840.37,4041157
2025-07-07,geo_1,14000000,2128182.8,96.278,44263.57,4162478,13311.1,1782648,63276.69,8923010,16381.33,3460638,99937.34,3454742
2025-07-14,geo_1,14000000,1972135.11,98.632,193614.69,16503731,14745.19,1704636,44672.45,5434488,14304.29,2785434,42242.29,1565217
2025-07-21,geo_1,14000000,2121864.41,95.453,163431.65,13360230,10564.44,1533087,60570.62,8915892,40654.0,8320271,49854.09,1934517
2025-07-28,geo_1,14000000,2094548.19,97.592,142183.55,11849924,12446.67,1737944,20160.89,2565686,36666.31,7458271,39865.42,1526705
2025-08-04,geo_1,14000000,2010537.15,98.568,169403.44,15345390,10916.96,1442500,21651.24,2848710,41442.46,7846562,40510.53,1440817
2025-08-11,geo_1,14000000,2035206.44,96.651,39845.16,3328705,10125.63,1475566,22560.83,3025908,15219.58,2802121,50132.42,1841192
2025-08-18,geo_1,14000000,1967905.02,97.736,47104.31,3831613,14499.04,1855604,19075.23,2608052,37296.22,6896739,40925.35,1515143
2025-08-25,geo_1,14000000,2117117.86,95.448,175189.59,15874981,11505.0,1459728,23502.09,3261636,45250.45,9079291,44919.61,1600672
2025-09-01,geo_1,14000000,1984327.6,93.673,169440.73,14632569,10536.22,1440241,19434.68,2674142,39876.76,8879760,42756.3,1550030
2025-09-08,geo_1,14000000,2094621.24,94.174,164494.46,13690138,12063.05,1680133,37798.3,4638154,18256.03,3633375,50004.47,2066891
2025-09-15,geo_1,14000000,1924579.75,95.233,162681.31,14363226,11511.18,1581152,53470.06,6999078,21587.25,4340788,44087.79,1664114
2025-09-22,geo_1,14000000,1918651.39,94.322,42871.4,3638941,10240.79,1484080,44046.05,6206926,20388.36,3891918,38134.69,1441631
2025-09-29,geo_1,14000000,2038813.25,95.043,52178.36,4387470,10993.23,1545296,21958.13,2908849,17789.08,3587427,45852.47,1660051
2025-10-06,geo_1,14000000,1969545.14,97.184,180822.57,15742227,10603.36,1569067,51135.94,6699540,23301.73,4877753,45165.34,1740223
2025-10-13,geo_1,14000000,1808733.34,98.642,189132.66,16013310,40579.71,5471287,54976.26,7542534,39650.57,8103044,45333.89,1655959
2025-10-20,geo_1,14000000,1913861.18,100.109,165183.88,13074709,40798.36,5402176,48819.07,6455226,32493.03,6289356,45688.97,1824268
2025-10-27,geo_1,14000000,1879002.84,101.968,162079.38,13499934,31023.46,4063866,24117.98,3119683,51986.66,10439743,49231.78,2054305
2025-11-03,geo_1,14000000,1875440.6,103.22,34153.64,2915637,39750.65,5383345,47920.39,6665864,15262.29,2958717,41902.24,1558225
2025-11-10,geo_1,14000000,1960496.0,103.577,38309.44,3012173,11286.27,1438485,46839.58,6684813,18321.17,3639757,88079.12,3500000
2025-11-17,geo_1,14000000,1867870.72,102.316,140606.06,12406143,9935.66,1221226,44576.79,5933740,15219.23,2629935,92961.79,3667076
2025-11-24,geo_1,14000000,2290971.11,103.045,119564.56,9660284,35153.46,4538021,18446.66,2224706,17257.4,3460790,41724.75,1591851
2025-12-01,geo_1,14000000,2036939.87,100.284,141004.13,12375556,42652.67,6242656,22952.95,3275981,17321.26,3590738,42255.63,1595878
2025-12-08,geo_1,14000000,2021839.67,99.095,135496.01,12274342,33981.47,4585984,51540.87,7484728,56220.79,12445714,109301.49,3833061
2025-12-15,geo_1,14000000,2303146.98,99.346,41668.5,3399124,37354.62,5132552,48203.9,6890345,39642.21,7244676,91551.38,3053884
2025-12-22,geo_1,14000000,2319532.67,101.361,38737.19,3422948,11262.35,1390695,46202.87,6241534,46930.4,9619179,42434.23,1614131
2023-01-02,geo_2,9000000,1201884.74,99.849,31629.42,2712679,10137.39,1571143,35726.93,5495574,10148.9,2224772,27725.52,979751
2023-01-09,geo_2,9000000,1341164.22,98.471,25375.32,1979449,7659.58,1095799,41097.01,5985795,27710.63,6661813,24745.13,938304
2023-01-16,geo_2,9000000,1233409.91,100.906,31814.48,2570005,9379.2,1491933,14049.59,1997765,30577.29,6556563,27510.99,1021670
2023-01-23,geo_2,9000000,1250588.3,99.947,30352.55,2624807,6103.17,1000481,12827.49,1719523,24492.9,5229176,57207.55,2251927
2023-01-30,geo_2,9000000,1279563.98,98.258,99019.16,8444863,6542.08,1093761,13856.72,1931153,12902.94,2593856,57184.26,1956731
2023-02-06,geo_2,9000000,1305776.96,99.551,108112.26,8380895,27322.69,4382921,15078.05,2209355,10847.78,2323419,29088.06,1160824
2023-02-13,geo_2,9000000,1253200.35,101.19,127082.65,10940375,25753.12,3960803,14818.14,2230265,10747.53,2112657,26313.17,977375
2023-02-20,geo_2,9000000,1406467.74,101.184,102012.5,8805654,29738.32,4501365,17907.44,2725553,13058.64,2900478,26256.03,1016535
2023-02-27,geo_2,9000000,1302180.29,100.051,24206.99,2025932,23166.77,3317017,40969.03,6447672,10889.78,2107194,29010.41,1082616
2023-03-06,geo_2,9000000,1220831.47,102.904,25918.59,2347652,7335.0,1217685,32773.6,4458601,14089.83,3172177,26927.72,1019564
2023-03-13,geo_2,9000000,1279602.82,101.138,22521.17,1808598,7303.93,1150899,35610.21,5521712,13165.29,2920854,28069.31,1111196
2023-03-20,geo_2,9000000,1214272.79,103.4,23618.79,2004661,7381.99,1136100,17059.07,2523587,12345.65,2599744,28508.87,1100931
2023-03-27,geo_2,9000000,1201805.89,101.681,26175.23,1993748,7234.33,1110131,12308.46,1943968,10993.28,2456138,53779.01,1944929
2023-04-03,geo_2,9000000,1171794.19,102.549,24831.22,1991749,6286.62,939056,14039.74,2016615,11805.64,2536711,64787.21,2470447
2023-04-10,geo_2,9000000,1238937.85,103.571,25242.43,2093720,26331.92,3965711,12826.28,1886254,13474.07,2803498,28636.97,1065330
2023-04-17,geo_2,9000000,1161027.21,105.959,26276.58,1931753,26242.48,3852204,12209.66,2045953,14609.19,3224693,24337.35,919251
2023-04-24,geo_2,9000000,1224057.36,104.447,31728.46,2549950,36626.86,5880009,13731.06,2243073,26134.55,5041902,26952.74,1077131
2023-05-01,geo_2,9000000,1221985.63,105.131,26153.59,2245938,27023.67,4078537,14759.79,2220100,20717.53,4911936,50340.18,2122735
2023-05-08,geo_2,9000000,1178738.92,103.731,24142.67,2121530,6287.71,848948,16642.76,2325594,24044.51,4969785,67719.66,2564021
2023-05-15,geo_2,9000000,1250209.49,102.224,35952.44,2922295,10172.8,1442840,12319.28,2000635,11006.83,2139806,25370.73,953523
2023-05-22,geo_2,9000000,1169946.19,104.529,28547.55,2298746,9440.36,1379047,40464.6,5973432,10599.55,2109037,28211.47,1031413
2023-05-29,geo_2,9000000,990334.54,104.297,19522.63,1749844,6873.25,1015813,33086.04,5199653,11501.44,2534505,26916.15,1017554
2023-06-05,geo_2,9000000,1134517.26,103.142,21973.19,2039124,6972.05,1021665,34822.85,5423434,9442.28,1908379,28676.29,1118725
2023-06-12,geo_2,9000000,1150158.02,101.346,19886.7,1838446,5648.09,940352,12124.47,1943350,9459.33,2125869,27227.76,1027763
2023-06-19,geo_2,9000000,1189277.1,101.136,26459.05,2173310,7436.68,1137062,10290.16,1507817,9055.0,2054168,28397.83,1135981
2023-06-26,geo_2,9000000,1141571.67,100.658,21045.23,1631977,7522.62,1122326,13805.95,2187787,11546.89,2757840,31100.47,1171403
2023-07-03,geo_2,9000000,1339014.57,99.176,97554.39,7916306,7675.81,1144818,13180.32,1982270,10892.13,2523791,24587.42,953220
2023-07-10,geo_2,9000000,1131379.06,101.961,129548.75,11699972,26931.75,4140538,14930.84,2455228,13700.91,2960255,27878.09,980976
2023-07-17,geo_2,9000000,1139594.62,101.892,97540.38,8708767,27779.99,4408207,13427.35,1986010,13393.51,2945307,23384.31,924275
2023-07-24,geo_2,9000000,1265255.48,101.523,101811.42,8983598,23445.78,3647770,11257.61,1427977,13209.91,2845148,62161.27,2361191
2023-07-31,geo_2,9000000,1197168.25,102.565,25895.01,2291940,29410.08,4517731,13234.54,1930141,12320.85,2389792,66304.84,2534477
2023-08-07,geo_2,9000000,1247827.96,102.921,28288.65,2293263,9366.88,1679865,34628.33,5678038,13379.71,2805091,33819.65,1255424
2023-08-14,geo_2,9000000,1082570.33,106.3,106938.31,9515568,7384.24,1055009,34860.3,5195062,29460.22,6208840,30252.21,1173901
2023-08-21,geo_2,9000000,1234829.14,103.769,113573.37,9147875,32304.02,4517893,34922.23,5150454,33266.48,7132979,29898.69,1163474
2023-08-28,geo_2,9000000,1247235.54,104.083,87881.4,6728122,24510.59,3541625,14473.85,2118894,32701.99,6738995,26747.26,1100533
2023-09-04,geo_2,9000000,1088690.1,104.797,95597.61,7574444,27875.28,4488978,13066.87,2254227,13843.74,3020050,25626.26,954706
2023-09-11,geo_2,9000000,1118778.17,105.979,18294.25,1331292,27204.29,4724974,14211.71,2100837,13583.68,2812174,32331.08,1153137
2023-09-18,geo_2,9000000,1079712.93,103.981,24557.32,2017751,8499.66,1355976,13741.46,2079248,13420.49,2746334,29394.48,1075811
2023-09-25,geo_2,9000000,1120732.97,105.061,23260.54,2110898,6903.32,1089631,13903.65,1865259,12546.38,2535005,24178.73,841817
