date,geo,population,revenue,competitor_index,tv_spend,tv_impressions,ooh_spend,ooh_impressions,social_spend,social_impressions,display_spend,display_impressions,search_spend,search_impressions
2023-07-31,geo_1,14000000,1943337.9,99.473,40078.02,3359347,13043.45,2081187,24185.09,3117788,25962.99,3833494,48104.48,2069697
2023-08-07,geo_1,14000000,1964709.16,100.006,38807.88,3167541,12644.47,1833110,20128.95,2603148,44426.04,6438398,44788.92,1851115
2023-08-14,geo_1,14000000,1749301.79,99.123,40137.81,3092814,14073.04,2007978,23212.15,2911010,42497.42,5521032,43068.28,1765921
2023-08-21,geo_1,14000000,1889410.79,100.205,44893.7,3405665,12724.23,1901363,20654.01,2809131,40376.78,6309051,43908.88,2001834
2023-08-28,geo_1,14000000,1683627.44,98.672,32097.15,2448022,11701.51,1713217,74918.63,8387616,23523.86,3374860,99877.92,4307934
2023-09-04,geo_1,14000000,1719317.48,101.789,37797.52,3021941,41591.2,6037690,63362.14,8807962,17720.24,2580373,83956.1,3281874
2023-09-11,geo_1,14000000,1543911.86,99.547,27022.76,2163365,36519.15,5146507,60703.18,7796848,20581.83,3126693,47099.27,1762200
2023-09-18,geo_1,14000000,1685766.07,98.066,27754.75,2263965,36870.1,5018414,29251.38,4068473,20481.5,3158687,49348.46,2326739
2023-09-25,geo_1,14000000,1758718.63,99.786,35388.83,3110485,38720.34,5526318,26102.66,3472403,42248.01,6940993,51254.63,2317275
2023-10-02,geo_1,14000000,1693739.54,99.683,28568.03,2484752,9675.83,1344717,22876.35,2976426,44676.82,6322345,40962.54,1611520
2023-10-09,geo_1,14000000,1615707.4,97.279,37839.01,3112740,14707.33,2234283,31773.78,4177451,43675.05,6724745,39727.89,1681856
2023-10-16,geo_1,14000000,1552477.82,98.927,43036.19,3595668,16800.52,2535097,23889.85,2949697,20625.72,3340985,38890.86,1512627
2023-10-23,geo_1,14000000,1586960.19,98.892,33035.88,3101685,12554.35,1822907,27561.43,3631969,21380.9,3285533,45974.6,1863938
2023-10-30,geo_1,14000000,1734311.98,99.198,136780.72,11370465,12377.93,1889812,24348.24,3427799,20338.87,3033830,33025.81,1396166
2023-11-06,geo_1,14000000,1874530.5,96.77,143415.32,12187768,50770.55,8409620,29369.65,4160646,35744.62,5653213,44329.74,2006598
2023-11-13,geo_1,14000000,1818388.63,95.314,133979.59,10706203,40029.36,5936986,71408.16,8968287,36709.09,5838236,36494.44,1662901
2023-11-20,geo_1,14000000,2201683.31,96.869,142988.18,12121551,57797.05,9554581,59768.39,7644840,40720.98,6900054,38600.57,1514023
2023-11-27,geo_1,14000000,2044565.11,96.725,35121.94,3202441,39766.66,6514538,55694.5,7656981,19208.57,2730707,43945.79,1969454
2023-12-04,geo_1,14000000,1999371.06,95.24,43171.13,3369677,11850.57,1807602,27267.32,3593777,19779.88,2983417,39199.86,1675094
2023-12-11,geo_1,14000000,1862871.29,97.605,39525.88,3354581,12113.0,1825961,24390.72,3081927,14028.0,2111259,43203.36,1812084
2023-12-18,geo_1,14000000,1858232.56,98.346,36701.29,2824427,11369.65,1607399,26935.5,3754399,17942.9,2797826,81849.05,3560625
2023-12-25,geo_1,14000000,2137279.41,101.124,27192.13,2152965,10699.64,1754660,25028.42,3564255,19688.78,3025035,76089.02,3339417
2024-01-01,geo_1,14000000,1686360.85,97.774,30229.27,2631208,12571.19,1867609,26955.89,3468932,17487.22,2655421,47609.25,2044362
2024-01-08,geo_1,14000000,1904167.63,98.802,32231.58,2652228,12060.56,1703163,26395.78,3743403,17203.06,2631161,39200.57,1698564
2024-01-15,geo_1,14000000,1881456.97,98.694,35604.43,2656136,13407.94,1913656,22030.1,2854219,14554.5,2287577,42698.56,1950914
2024-01-22,geo_1,14000000,1803018.24,99.878,121755.47,10096194,11021.5,1530535,27560.85,3702764,20852.12,2980450,41048.06,1671902
2024-01-29,geo_1,14000000,2011033.59,97.617,138562.3,11525331,10907.5,1583251,21867.97,2808710,18773.07,2753865,41062.73,1862068
2024-02-05,geo_1,14000000,2189487.47,97.129,145644.66,12238184,11417.31,1733813,56208.89,7798131,16675.85,2347880,81912.47,3347401
2024-02-12,geo_1,14000000,2069513.29,96.531,122887.12,9690403,13159.58,1997930,59355.04,8281726,16401.89,2679677,84969.33,3457587
2024-02-19,geo_1,14000000,2135169.35,99.592,36537.08,2878287,12160.01,1844409,65914.23,9964047,19349.07,2859557,38469.57,1720602
2024-02-26,geo_1,14000000,2104039.41,98.81,35809.06,3143479,10163.31,1550642,21156.43,2598723,21351.13,3004185,41067.19,1632596
2024-03-04,geo_1,14000000,1934641.47,100.592,31505.02,2551724,9830.27,1475179,57547.94,7712002,17332.29,2754603,45192.14,1705754
2024-03-11,geo_1,14000000,1948767.59,101.396,36537.94,2906009,11410.68,1633793,55168.32,6776836,15659.05,2525853,46626.46,1854166
2024-03-18,geo_1,14000000,2176369.26,98.211,183795.56,15548794,13997.14,2003899,53804.14,7559763,19151.36,2959760,48476.73,1943328
2024-03-25,geo_1,14000000,2179181.07,94.744,158059.96,12175187,47665.03,7690357,20293.2,2419204,15989.29,2315574,45560.9,1992261
2024-04-01,geo_1,14000000,2173284.98,94.224,147044.02,10856730,54227.69,8511640,17150.73,2381130,16790.39,2716433,49884.34,2125878
2024-04-08,geo_1,14000000,1958757.07,97.095,165711.06,14623892,59181.46,8498040,20208.84,2341131,16466.65,2394045,44332.03,1615842
2024-04-15,geo_1,14000000,1977998.64,99.4,40856.81,3169354,52625.3,7064044,24607.2,3268004,14700.66,2442529,38201.57,1418735
2024-04-22,geo_1,14000000,2020686.54,98.282,38699.65,2989714,13118.5,1892893,21632.86,2899481,44740.17,7055877,44430.17,1859868
2024-04-29,geo_1,14000000,1940668.11,100.803,30723.34,2585301,11835.7,2019566,49308.66,6535312,33389.99,4907893,48382.98,2216155
2024-05-06,geo_1,14000000,2002144.56,101.26,29138.69,2401503,9717.09,1441898,50630.09,6298269,49874.88,7595489,56583.92,2234941
2024-05-13,geo_1,14000000,2172641.27,100.19,32349.4,2579578,10497.33,1633192,56240.24,7015793,16419.67,2441357,38412.99,1637885
2024-05-20,geo_1,14000000,1915335.38,100.837,46110.15,3539674,11920.84,1696709,20098.09,2606081,19073.61,2797318,34030.09,1491430
2024-05-27,geo_1,14000000,2022132.44,100.968,40967.05,3278445,13472.64,1867409,20780.99,2646849,19621.78,2841130,45431.85,1867876
2024-06-03,geo_1,14000000,1868077.71,102.401,32118.73,2944773,10542.31,1409255,23373.49,3175024,21613.05,3372001,53234.82,2217475
2024-06-10,geo_1,14000000,1936138.75,102.889,42352.56,3433433,13535.27,1971307,24472.14,3192396,18125.52,2664408,38328.86,1607306
2024-06-17,geo_1,14000000,1841867.9,98.583,33430.68,2468429,13144.15,2081506,20939.78,2827727,25231.41,3824598,39650.77,1784754
2024-06-24,geo_1,14000000,1849052.08,100.086,40639.38,3440339,10451.96,1560205,20423.68,2844744,19458.37,2769555,40274.14,1863645
2024-07-01,geo_1,14000000,1999101.52,99.846,44787.55,3670885,12156.39,1942705,41308.07,5377795,25308.47,3621001,48529.77,2197174
2024-07-08,geo_1,14000000,1778145.51,101.243,38160.34,3049085,10132.53,1508847,43441.91,5796704,22811.13,3605626,33883.04,1407103
2024-07-15,geo_1,14000000,1825404.13,101.9,43389.65,3284294,10601.98,1691585,50102.52,6179584,19544.73,3036838,44477.31,1725332
2024-07-22,geo_1,14000000,1696789.22,101.463,44392.2,3457266,12974.03,2019997,18142.58,2406768,17564.66,2529254,42617.72,1694949
2024-07-29,geo_1,14000000,1818866.91,102.863,32321.06,2683466,8812.89,1348529,19051.58,2490103,20227.06,3167706,41531.52,1832110
2024-08-05,geo_1,14000000,1607508.57,103.013,38532.38,3223857,11930.62,1950715,21577.61,3001951,19555.43,2821305,42691.58,1811279
2024-08-12,geo_1,14000000,1707327.56,102.29,40677.77,3092086,12566.43,1830611,22706.92,2895201,17151.08,2595120,47752.06,2106991
2024-08-19,geo_1,14000000,1628149.81,101.601,36343.27,2605876,13515.53,1929025,72725.87,9617564,18384.45,2615937,49830.08,2107334
2024-08-26,geo_1,14000000,1698301.2,101.498,33358.23,2786946,9529.54,1247842,45742.15,5935778,19388.51,2711492,38913.5,1559613
2024-09-02,geo_1,14000000,1574947.1,101.081,45949.45,3686579,11536.5,1800853,53434.62,6889874,21051.99,3168230,41126.4,1596449
2024-09-09,geo_1,14000000,1937626.22,101.09,163887.86,13243101,13171.94,2106788,27182.59,3865702,18388.9,2533900,46743.62,2090224
2024-09-16,geo_1,14000000,1860505.94,100.095,153580.25,10985547,36503.2,5243458,17597.59,2281453,19004.22,2714518,37677.78,1720923
2024-09-23,geo_1,14000000,1809847.11,100.446,146158.49,12931169,45016.69,6518068,20370.59,2622089,16666.47,2339217,46986.98,2006095
2024-09-30,geo_1,14000000,1977892.26,97.583,166675.58,12208962,51789.14,6859510,17583.62,2189537,15807.51,2404182,97357.76,4369828
2024-10-07,geo_1,14000000,1847575.22,97.013,45642.51,3564682,43717.44,6277802,22629.8,2616190,20836.64,3398376,84204.9,3291881
2024-10-14,geo_1,14000000,1758086.52,98.461,36689.22,2924671,10656.26,1595230,17870.38,2434831,18837.8,2616813,36796.09,1555054
2024-10-21,geo_1,14000000,1627624.61,99.438,40187.53,3350776,13573.75,1835272,20565.2,2821616,17157.23,2720169,38854.75,1744305
2024-10-28,geo_1,14000000,1487866.71,98.084,37048.04,3228043,11088.05,1574223,21284.36,2703952,21417.82,3146556,41742.08,1809470
2024-11-04,geo_1,14000000,1850439.53,97.035,35335.98,3057636,12677.63,1791475,18723.08,2529218,19377.34,3020012,45523.1,2064008
2024-11-11,geo_1,14000000,1760570.27,98.578,36172.38,2935401,13729.42,2074926,17010.32,2282574,14479.72,2244587,43136.34,2075732
2024-11-18,geo_1,14000000,1873547.97,99.152,37158.67,3263588,12048.62,1618392,18874.85,2257127,13955.62,2092916,45191.51,1638856
2024-11-25,geo_1,14000000,2238673.34,99.688,138146.41,10212619,11159.24,1679579,52217.09,6709965,18693.54,2764203,48660.81,2386032
2024-12-02,geo_1,14000000,2034139.77,102.268,134913.1,10782188,39943.01,5595774,51643.97,5988396,17225.94,2331616,43266.56,1981148
2024-12-09,geo_1,14000000,1890828.59,101.542,176398.23,13713818,43139.24,6547641,53341.48,7634158,49762.5,7469050,42605.6,1760927
2024-12-16,geo_1,14000000,2210476.04,99.916,195069.21,16390346,53166.09,6957612,19196.3,2440006,37978.72,5470972,46889.25,2081925
2024-12-23,geo_1,14000000,2385441.05,101.83,44386.74,3538101,49181.6,7171904,24576.27,3394911,46864.24,7943982,49740.19,1883832
2024-12-30,geo_1,14000000,1944096.15,101.02,37149.37,3058696,11308.15,1720435,23579.05,2913344,19893.62,2707025,94962.64,3974511
2025-01-06,geo_1,14000000,2085253.12,97.891,40057.65,3559804,12043.48,1791993,21823.86,2633746,17176.51,2541031,93145.66,3895429
2025-01-13,geo_1,14000000,2005349.72,95.938,38252.32,3053162,9798.0,1445937,19931.15,2528630,60064.99,8890614,48475.22,1956998
2025-01-20,geo_1,14000000,2147357.22,96.68,33862.2,2941051,9145.17,1269796,18777.07,2304728,44206.0,6714525,51271.78,2007087
2025-01-27,geo_1,14000000,2032293.78,96.543,37219.09,3077517,8267.54,1158792,16104.85,1999526,49586.53,7637584,41475.5,1875583
2025-02-03,geo_1,14000000,1920822.03,97.738,38511.14,3371664,9685.36,1381051,19657.77,2610421,19062.62,2652753,43648.58,1663860
2025-02-10,geo_1,14000000,2091613.75,100.562,44645.19,3710517,47165.84,7050555,19967.39,2366557,20074.37,3036154,45005.64,1804723
2025-02-17,geo_1,14000000,2035809.21,97.751,37240.67,2822194,38612.15,5473452,61703.65,8178037,18206.64,2603736,42054.03,1791755
2025-02-24,geo_1,14000000,1996047.75,97.712,47935.15,3806732,44238.4,6166466,56539.49,7643794,18227.35,3122700,52742.02,2436615
2025-03-03,geo_1,14000000,2095443.79,99.076,44027.7,3527583,43067.11,6438131,45423.04,5740765,21867.0,3407507,43899.11,1745401
2025-03-10,geo_1,14000000,2146324.09,100.748,207218.01,15441662,12819.93,1715893,22501.96,2897109,17061.24,2483855,37008.97,1530662
2025-03-17,geo_1,14000000,2292516.74,99.298,205116.02,16875214,50596.61,7274177,19035.99,2299871,48861.43,8219992,53079.09,2512214
2025-03-24,geo_1,14000000,2086845.55,101.373,187181.09,15168719,38599.5,6114946,26870.96,3565288,48180.2,7867183,47828.7,1864381
2025-03-31,geo_1,14000000,1948138.04,101.691,185834.84,15228878,46275.27,7066619,28925.83,3764775,47194.7,7114586,33128.94,1720340
2025-04-07,geo_1,14000000,2163238.95,101.035,45640.4,4013706,44501.16,6721799,22930.69,3164352,18713.7,2795195,47790.27,1956866
2025-04-14,geo_1,14000000,2140774.75,98.668,47114.02,3988033,10721.15,1498104,19537.09,2575388,24946.17,3563418,48433.03,1875902
2025-04-21,geo_1,14000000,1954309.75,98.377,49015.97,4503399,13513.97,2069629,24029.06,3084990,18955.98,2995097,46348.74,2008811
2025-04-28,geo_1,14000000,2061124.88,97.979,52843.97,4380147,15307.77,2312007,21653.47,2700034,18438.81,2681559,47921.17,1818272
2025-05-05,geo_1,14000000,2129764.74,100.277,44194.55,3601977,13049.6,1793665,22111.9,3178936,18059.49,2838249,92364.79,3996351
2025-05-12,geo_1,14000000,2104232.12,97.805,48392.34,4538171,17294.01,2777579,21729.68,2817927,53777.55,8635397,112172.5,4145197
2025-05-19,geo_1,14000000,1900988.63,97.608,44364.58,3780769,12539.4,1862616,19652.63,2462993,52375.55,7907674,47712.05,2099246
2025-05-26,geo_1,14000000,1984966.89,95.395,36474.95,3168513,11678.64,1701819,59810.36,8071540,40620.14,5818412,48340.37,2196396
2025-06-02,geo_1,14000000,2095140.99,96.099,156931.88,12368257,13465.41,1902172,64056.77,7795793,16811.74,2653617,47151.35,2117863
2025-06-09,geo_1,14000000,2127342.73,97.459,159662.0,12953479,14089.4,2085658,57268.55,7906000,16028.07,2341471,49742.18,2144636
2025-06-16,geo_1,14000000,2145108.46,96.81,168093.7,13015902,13545.9,1808508,21423.59,2783993,20644.54,2829854,47012.66,2222076
2025-06-23,geo_1,14000000,2134794.05,99.245,147907.77,11628733,13146.44,2105501,21902.23,2788473,18527.61,2767796,41989.68,1621479
2025-06-30,geo_1,14000000,2122752.17,98.886,43870.86,3631824,12364.6,1800161,26296.14,3340815,19664.42,2988797,46456.99,1933501
2025-07-07,geo_1,14000000,2109208.79,98.594,36399.73,2932882,11781.82,1916138,66850.68,7972952,37877.27,5767964,86135.73,3672428
2025-07-14,geo_1,14000000,2191605.56,99.223,37140.92,3428649,11453.1,1748796,58454.0,7069097,41587.15,6612825,94086.49,3843540
2025-07-21,geo_1,14000000,1906659.01,96.676,157368.04,12657192,11810.11,1785531,52372.13,6474373,45126.68,6990978,39115.18,1608543
2025-07-28,geo_1,14000000,2134706.07,96.97,149217.46,12972708,38714.59,5864907,24906.37,3424630,21803.38,3406498,49711.47,2344900
2025-08-04,geo_1,14000000,1940413.65,97.761,129948.97,9457844,40559.37,5653516,22117.77,2715145,16743.43,2597301,37779.14,1620199
2025-08-11,geo_1,14000000,1996202.07,99.639,118981.52,9059030,35724.9,5320363,57110.85,7209488,31180.76,5048494,37251.27,1634751
2025-08-18,geo_1,14000000,1858852.88,102.581,32582.79,2787155,35685.58,5023237,69412.46,8612151,41689.08,6640563,41359.83,1787860
2025-08-25,geo_1,14000000,1969631.23,101.31,33255.65,2881844,10840.85,1884680,63696.64,7579979,49135.28,6951789,49032.7,1992938
2025-09-01,geo_1,14000000,1796019.06,101.803,47833.01,3957951,14677.08,1941634,16429.4,2262667,23757.79,3785746,44441.87,1806130
2025-09-08,geo_1,14000000,1701983.6,102.742,133181.49,10535014,9457.69,1323158,17886.54,2237298,14701.41,2237922,43678.26,1790614
2025-09-15,geo_1,14000000,1876425.56,102.59,121796.76,10454838,38880.05,6953479,21505.94,2647971,20841.72,2881786,45189.25,1828401
2025-09-22,geo_1,14000000,2054167.5,99.317,196969.42,18620749,60544.75,9293789,17165.73,2287643,21695.64,3124778,42087.53,1769466
2025-09-29,geo_1,14000000,1839928.23,98.499,124548.71,9693825,40392.88,5730533,41086.01,4539423,47111.8,7596975,46814.57,2117833
2025-10-06,geo_1,14000000,1777778.11,99.687,35099.18,2943321,42669.74,6578943,51887.49,6941478,43154.07,6855542,49862.31,2144989
2025-10-13,geo_1,14000000,1967192.49,99.269,39208.82,3332100,11323.12,1543945,53148.86,7625942,47931.28,6667928,47715.32,2193702
2025-10-20,geo_1,14000000,1810192.09,100.402,148440.79,10819634,9430.99,1314506,20692.63,2704222,19804.22,2960484,40279.29,1716390
2025-10-27,geo_1,14000000,1886364.28,101.348,154924.42,13302861,11614.97,1602889,23016.07,2840039,23866.84,3425363,57166.87,2402014
2025-11-03,geo_1,14000000,2012819.08,101.087,177337.59,15113575,12585.26,1797440,50697.37,6810103,17405.43,2590723,95226.17,4013598
2025-11-10,geo_1,14000000,1987081.63,100.442,187714.84,14273410,11009.11,1645168,54337.47,7983664,23727.05,3606100,82709.46,3525506
2025-11-17,geo_1,14000000,2075147.83,100.151,37994.62,3150206,10248.84,1478452,54156.81,8136095,46581.89,6998266,42464.85,1819537
2025-11-24,geo_1,14000000,2249815.19,100.176,41163.15,3365618,9511.51,1428241,25035.4,3142201,47013.22,6665535,64623.84,2811928
2025-12-01,geo_1,14000000,1908576.7,99.601,152644.23,11777811,10415.46,1436706,42219.23,5156905,58374.6,8783887,47858.72,1844925
2025-12-08,geo_1,14000000,2158832.25,98.159,142384.09,10433834,9811.85,1550094,58242.69,8247719,20602.86,2879739,88817.05,3607154
2025-12-15,geo_1,14000000,2142026.9,99.585,147445.22,11948314,10578.43,1470527,42599.34,5413335,22579.56,3431618,83391.94,3660461
2025-12-22,geo_1,14000000,2507209.4,99.558,145792.78,12234492,11507.01,1576566,17882.78,2456857,20846.78,3226816,42125.4,1623555
2023-01-02,geo_2,9000000,1176591.88,101.631,33526.09,2948298,8653.88,1314122,16043.49,2285911,11108.63,2495955,33141.35,1252967
2023-01-09,geo_2,9000000,1241941.12,102.202,33213.87,3062316,8866.85,1395597,15913.54,1913273,11471.24,2545531,29753.18,1028348
2023-01-16,geo_2,9000000,1255408.08,101.523,24327.77,2302203,7212.74,1166843,14960.63,2249653,11382.95,2528207,38608.01,1279532
2023-01-23,geo_2,9000000,1313492.13,97.644,29082.09,2780814,7701.12,1220511,12621.16,1669404,11392.05,2306874,27310.03,992343
2023-01-30,geo_2,9000000,1318679.24,95.539,111069.87,11119452,8058.49,1252145,13767.64,1873747,12302.08,2602164,34466.27,1112488
2023-02-06,geo_2,9000000,1287051.38,93.951,81556.85,8238710,21377.23,3267487,13682.42,1926463,13224.31,2856775,80796.1,2977178
2023-02-13,geo_2,9000000,1376184.5,94.993,118345.47,11132134,25351.18,3965514,15729.11,2092848,10182.1,2018508,60823.5,2178105
2023-02-20,geo_2,9000000,1351101.98,99.09,139826.95,13360444,28585.76,4418136,17579.75,2534140,10467.51,2108620,28173.18,1009187
2023-02-27,geo_2,9000000,1320567.0,98.631,26042.38,2138784,28941.45,4434047,10721.18,1562816,12654.15,2682467,38754.89,1295864
2023-03-06,geo_2,9000000,1429286.89,96.891,25792.9,2417981,7482.3,1055503,13327.62,1973135,11260.1,2531897,29675.76,1121908
2023-03-13,geo_2,9000000,1266933.53,96.136,29957.04,2576617,7750.78,1275880,26391.52,3396056,11961.09,2933564,34795.75,1200398
2023-03-20,geo_2,9000000,1456131.41,97.751,101533.96,8814495,8935.78,1368188,33001.08,4984072,15154.46,3269348,24127.12,856250
2023-03-27,geo_2,9000000,1306424.08,98.109,98985.51,10035258,26983.5,4609807,31817.02,4797645,13154.7,2937781,27355.7,979271
2023-04-03,geo_2,9000000,1415075.8,97.985,104431.91,8977275,30831.77,4660578,13080.37,1728804,13368.88,2657724,22076.06,741998
2023-04-10,geo_2,9000000,1375415.36,96.175,81035.8,8225159,24014.52,3606765,13118.39,1980814,14658.2,3158238,23215.4,787495
2023-04-17,geo_2,9000000,1330244.89,97.393,26844.42,2598375,28213.16,4435259,31415.17,4574285,14625.29,3096698,23591.72,839783
2023-04-24,geo_2,9000000,1351385.24,97.511,21542.7,1873076,7690.11,1118859,31263.54,4527716,13262.11,3221883,26462.77,970138
2023-05-01,geo_2,9000000,1298172.75,99.991,25977.45,2345744,8844.33,1386288,29533.82,4434376,15217.13,3343500,29538.34,915728
2023-05-08,geo_2,9000000,1201543.73,100.637,30944.86,2886579,6535.35,1102014,14002.54,1970019,12032.64,2530251,33991.19,1141709
2023-05-15,geo_2,9000000,1347346.62,100.044,34430.67,3258914,9663.41,1733443,16146.75,2275570,26622.48,5851934,27351.66,895325
2023-05-22,geo_2,9000000,1169535.89,101.468,26438.36,2351050,29534.23,4618981,35059.49,5234113,29370.65,5906391,22958.84,712265
2023-05-29,geo_2,9000000,1292391.3,101.532,28795.89,2303065,29716.09,4558777,29575.68,4023179,25098.92,5423631,18583.63,639763
2023-06-05,geo_2,9000000,1222296.95,100.498,27839.35,2743252,31034.64,4694057,36488.0,5090383,12059.29,2650096,26621.83,944998
2023-06-12,geo_2,9000000,1100419.36,99.464,22154.87,2143493,21478.84,3561206,12732.61,1856916,11334.83,2558318,26599.08,941615
2023-06-19,geo_2,9000000,1237980.05,101.493,26572.71,2343395,7287.89,1066349,12764.73,1742386,13940.34,3292016,26595.48,996364
2023-06-26,geo_2,9000000,1094247.46,101.398,28404.99,2637469,6519.38,1019861,13081.98,1852120,13854.11,2946257,32167.24,1064711
2023-07-03,geo_2,9000000,1169724.18,102.683,116201.33,10508362,27142.77,4341135,11210.17,1528062,14635.34,3170985,30249.63,1045530
2023-07-10,geo_2,9000000,1309194.33,103.238,144743.05,12234227,29701.15,4251035,10049.84,1425074,12239.7,2646694,33500.18,1244082
2023-07-17,geo_2,9000000,1175819.95,101.995,115952.33,11402555,28231.68,4163488,11171.72,1667720,10123.85,2377740,32839.41,1212515
2023-07-24,geo_2,9000000,1335225.1,101.099,111871.99,9879554,23921.04,3595032,11639.79,1741615,14359.96,3018361,33220.74,1165558
2023-07-31,geo_2,9000000,1205420.95,99.473,29537.43,2620142,7277.77,1104824,12033.61,1828000,14849.81,3317490,27777.79,1006736
2023-08-07,geo_2,9000000,1132316.45,100.006,30184.54,3008212,7663.07,1219845,10400.59,1449578,27509.33,5725263,25436.09,838474
2023-08-14,geo_2,9000000,1205430.93,99.123,31747.07,2971002,8284.41,1233442,12499.79,1823012,26536.05,6333580,25283.33,887758
2023-08-21,geo_2,9000000,1086754.59,100.205,38322.2,3638079,7648.13,1279830,10038.73,1614131,23870.84,5271582,27473.85,903843
2023-08-28,geo_2,9000000,1130479.81,98.672,26848.03,2277642,6982.15,1042562,34885.23,5678050,15598.26,3202425,56828.65,1939680
2023-09-04,geo_2,9000000,1186817.51,101.789,28609.72,2473720,24963.51,4048441,26754.08,3781230,11255.83,2427435,46978.77,1686136
2023-09-11,geo_2,9000000,1091742.91,99.547,23054.86,1984559,25471.36,4009137,25755.65,3651689,13680.57,2850549,25507.04,899184
2023-09-18,geo_2,9000000,971533.3,98.066,25038.02,2343526,24464.68,3454080,12704.39,1929140,13500.42,2575594,26643.07,916947
2023-09-25,geo_2,9000000,954089.11,99.786,30777.21,2580757,26218.56,3790616,11959.63,1773022,29662.45,7044419,31837.17,1223736
